"TIME","GEO","SEX","AGE","UNIT","Value","Flag and Footnotes"
"2017","Germany including former GDR","Total","Less than 1 year","Year","81.1",""
"2017","Germany including former GDR","Males","Less than 1 year","Year","78.7",""
"2017","Germany including former GDR","Females","Less than 1 year","Year","83.4",""
"2017","Estonia","Total","Less than 1 year","Year","78.4",""
"2017","Estonia","Males","Less than 1 year","Year","73.8",""
"2017","Estonia","Females","Less than 1 year","Year","82.6",""
"2017","Ireland","Total","Less than 1 year","Year","82.2",""
"2017","Ireland","Males","Less than 1 year","Year","80.4",""
"2017","Ireland","Females","Less than 1 year","Year","84.0",""
"2017","Greece","Total","Less than 1 year","Year","81.4",""
"2017","Greece","Males","Less than 1 year","Year","78.8",""
"2017","Greece","Females","Less than 1 year","Year","83.9",""
"2017","Spain","Total","Less than 1 year","Year","83.4",""
"2017","Spain","Males","Less than 1 year","Year","80.6",""
"2017","Spain","Females","Less than 1 year","Year","86.1",""
"2017","France","Total","Less than 1 year","Year","82.7",""
"2017","France","Males","Less than 1 year","Year","79.6",""
"2017","France","Females","Less than 1 year","Year","85.7",""
"2017","France (metropolitan)","Total","Less than 1 year","Year",":",""
"2017","France (metropolitan)","Males","Less than 1 year","Year",":",""
"2017","France (metropolitan)","Females","Less than 1 year","Year",":",""
"2017","Croatia","Total","Less than 1 year","Year","78.0",""
"2017","Croatia","Males","Less than 1 year","Year","74.9",""
"2017","Croatia","Females","Less than 1 year","Year","81.0",""
"2017","Italy","Total","Less than 1 year","Year","83.1",""
"2017","Italy","Males","Less than 1 year","Year","80.8",""
"2017","Italy","Females","Less than 1 year","Year","85.2",""
"2017","Cyprus","Total","Less than 1 year","Year","82.2",""
"2017","Cyprus","Males","Less than 1 year","Year","80.2",""
"2017","Cyprus","Females","Less than 1 year","Year","84.2",""
"2017","Latvia","Total","Less than 1 year","Year","74.9",""
"2017","Latvia","Males","Less than 1 year","Year","69.8",""
"2017","Latvia","Females","Less than 1 year","Year","79.7",""
"2017","Lithuania","Total","Less than 1 year","Year","75.8",""
"2017","Lithuania","Males","Less than 1 year","Year","70.7",""
"2017","Lithuania","Females","Less than 1 year","Year","80.5",""
"2017","Luxembourg","Total","Less than 1 year","Year","82.1","b"
"2017","Luxembourg","Males","Less than 1 year","Year","79.9","b"
"2017","Luxembourg","Females","Less than 1 year","Year","84.4","b"
"2017","Hungary","Total","Less than 1 year","Year","76.0",""
"2017","Hungary","Males","Less than 1 year","Year","72.5",""
"2017","Hungary","Females","Less than 1 year","Year","79.3",""
"2017","Malta","Total","Less than 1 year","Year","82.4",""
"2017","Malta","Males","Less than 1 year","Year","80.2",""
"2017","Malta","Females","Less than 1 year","Year","84.6",""
"2017","Netherlands","Total","Less than 1 year","Year","81.8",""
"2017","Netherlands","Males","Less than 1 year","Year","80.2",""
"2017","Netherlands","Females","Less than 1 year","Year","83.4",""
"2017","Austria","Total","Less than 1 year","Year","81.7",""
"2017","Austria","Males","Less than 1 year","Year","79.4",""
"2017","Austria","Females","Less than 1 year","Year","84.0",""
"2017","Poland","Total","Less than 1 year","Year","77.8",""
"2017","Poland","Males","Less than 1 year","Year","73.9",""
"2017","Poland","Females","Less than 1 year","Year","81.8",""
"2017","Portugal","Total","Less than 1 year","Year","81.6",""
"2017","Portugal","Males","Less than 1 year","Year","78.4",""
"2017","Portugal","Females","Less than 1 year","Year","84.6",""
"2017","Romania","Total","Less than 1 year","Year","75.2",""
"2017","Romania","Males","Less than 1 year","Year","71.6",""
"2017","Romania","Females","Less than 1 year","Year","79.0",""
"2017","Slovenia","Total","Less than 1 year","Year","81.2",""
"2017","Slovenia","Males","Less than 1 year","Year","78.2",""
"2017","Slovenia","Females","Less than 1 year","Year","84.0",""
"2017","Slovakia","Total","Less than 1 year","Year","77.3",""
"2017","Slovakia","Males","Less than 1 year","Year","73.8",""
"2017","Slovakia","Females","Less than 1 year","Year","80.7",""
"2017","Finland","Total","Less than 1 year","Year","81.7",""
"2017","Finland","Males","Less than 1 year","Year","78.9",""
"2017","Finland","Females","Less than 1 year","Year","84.5",""
"2017","Sweden","Total","Less than 1 year","Year","82.5",""
"2017","Sweden","Males","Less than 1 year","Year","80.8",""
"2017","Sweden","Females","Less than 1 year","Year","84.1",""
"2017","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Less than 1 year","Year","81.0","b"
"2017","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Males","Less than 1 year","Year","78.3","b"
"2017","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Females","Less than 1 year","Year","83.6","b"
"2017","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Less than 1 year","Year","81.0","b"
"2017","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Males","Less than 1 year","Year","78.3","b"
"2017","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Females","Less than 1 year","Year","83.6","b"
"2017","European Free Trade Association","Total","Less than 1 year","Year","83.3",""
"2017","European Free Trade Association","Males","Less than 1 year","Year","81.3",""
"2017","European Free Trade Association","Females","Less than 1 year","Year","85.1",""
"2017","Iceland","Total","Less than 1 year","Year","82.6",""
"2017","Iceland","Males","Less than 1 year","Year","81.1",""
"2017","Iceland","Females","Less than 1 year","Year","84.3",""
"2017","Liechtenstein","Total","Less than 1 year","Year","83.7",""
"2017","Liechtenstein","Males","Less than 1 year","Year","81.6",""
"2017","Liechtenstein","Females","Less than 1 year","Year","86.0",""
"2017","Norway","Total","Less than 1 year","Year","82.7",""
"2017","Norway","Males","Less than 1 year","Year","81.0",""
"2017","Norway","Females","Less than 1 year","Year","84.3",""
"2017","Switzerland","Total","Less than 1 year","Year","83.7",""
"2017","Switzerland","Males","Less than 1 year","Year","81.6",""
"2017","Switzerland","Females","Less than 1 year","Year","85.6",""
"2017","United Kingdom","Total","Less than 1 year","Year","81.3",""
"2017","United Kingdom","Males","Less than 1 year","Year","79.5",""
"2017","United Kingdom","Females","Less than 1 year","Year","83.1",""
"2017","Montenegro","Total","Less than 1 year","Year","76.6",""
"2017","Montenegro","Males","Less than 1 year","Year","73.9",""
"2017","Montenegro","Females","Less than 1 year","Year","79.2",""
"2017","North Macedonia","Total","Less than 1 year","Year","76.0",""
"2017","North Macedonia","Males","Less than 1 year","Year","74.1",""
"2017","North Macedonia","Females","Less than 1 year","Year","77.9",""
"2017","Albania","Total","Less than 1 year","Year","78.5",""
"2017","Albania","Males","Less than 1 year","Year","77.1",""
"2017","Albania","Females","Less than 1 year","Year","80.1",""
"2017","Serbia","Total","Less than 1 year","Year","75.6",""
"2017","Serbia","Males","Less than 1 year","Year","73.1",""
"2017","Serbia","Females","Less than 1 year","Year","78.1",""
"2017","Turkey","Total","Less than 1 year","Year","78.5",""
"2017","Turkey","Males","Less than 1 year","Year","75.7",""
"2017","Turkey","Females","Less than 1 year","Year","81.3",""
"2017","Belarus","Total","Less than 1 year","Year","74.5",""
"2017","Belarus","Males","Less than 1 year","Year","69.3",""
"2017","Belarus","Females","Less than 1 year","Year","79.3",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Less than 1 year","Year",":",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Less than 1 year","Year",":",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Less than 1 year","Year",":",""
"2017","Moldova","Total","Less than 1 year","Year",":",""
"2017","Moldova","Males","Less than 1 year","Year",":",""
"2017","Moldova","Females","Less than 1 year","Year",":",""
"2017","Russia","Total","Less than 1 year","Year",":",""
"2017","Russia","Males","Less than 1 year","Year",":",""
"2017","Russia","Females","Less than 1 year","Year",":",""
"2017","San Marino","Total","Less than 1 year","Year",":",""
"2017","San Marino","Males","Less than 1 year","Year",":",""
"2017","San Marino","Females","Less than 1 year","Year",":",""
"2017","Ukraine","Total","Less than 1 year","Year","73.3",""
"2017","Ukraine","Males","Less than 1 year","Year","68.3",""
"2017","Ukraine","Females","Less than 1 year","Year","78.0",""
"2017","Armenia","Total","Less than 1 year","Year","75.8",""
"2017","Armenia","Males","Less than 1 year","Year","72.5",""
"2017","Armenia","Females","Less than 1 year","Year","78.9",""
"2017","Azerbaijan","Total","Less than 1 year","Year","75.6",""
"2017","Azerbaijan","Males","Less than 1 year","Year","73.2",""
"2017","Azerbaijan","Females","Less than 1 year","Year","77.9",""
"2017","Georgia","Total","Less than 1 year","Year","73.5",""
"2017","Georgia","Males","Less than 1 year","Year","69.2",""
"2017","Georgia","Females","Less than 1 year","Year","77.8",""
"2018","European Union - 27 countries (from 2020)","Total","Less than 1 year","Year","81.0","ep"
"2018","European Union - 27 countries (from 2020)","Males","Less than 1 year","Year","78.2","ep"
"2018","European Union - 27 countries (from 2020)","Females","Less than 1 year","Year","83.7","ep"
"2018","European Union - 28 countries (2013-2020)","Total","Less than 1 year","Year","81.0","ep"
"2018","European Union - 28 countries (2013-2020)","Males","Less than 1 year","Year","78.3","ep"
"2018","European Union - 28 countries (2013-2020)","Females","Less than 1 year","Year","83.6","ep"
"2018","European Union - 27 countries (2007-2013)","Total","Less than 1 year","Year","81.0","ep"
"2018","European Union - 27 countries (2007-2013)","Males","Less than 1 year","Year","78.4","ep"
"2018","European Union - 27 countries (2007-2013)","Females","Less than 1 year","Year","83.7","ep"
"2018","Euro area - 19 countries  (from 2015)","Total","Less than 1 year","Year","82.1","ep"
"2018","Euro area - 19 countries  (from 2015)","Males","Less than 1 year","Year","79.5","ep"
"2018","Euro area - 19 countries  (from 2015)","Females","Less than 1 year","Year","84.6","ep"
"2018","Euro area - 18 countries (2014)","Total","Less than 1 year","Year","82.2","ep"
"2018","Euro area - 18 countries (2014)","Males","Less than 1 year","Year","79.6","ep"
"2018","Euro area - 18 countries (2014)","Females","Less than 1 year","Year","84.6","ep"
"2018","Belgium","Total","Less than 1 year","Year","81.7",""
"2018","Belgium","Males","Less than 1 year","Year","79.4",""
"2018","Belgium","Females","Less than 1 year","Year","83.9",""
"2018","Bulgaria","Total","Less than 1 year","Year","75.0",""
"2018","Bulgaria","Males","Less than 1 year","Year","71.5",""
"2018","Bulgaria","Females","Less than 1 year","Year","78.6",""
"2018","Czechia","Total","Less than 1 year","Year","79.1",""
"2018","Czechia","Males","Less than 1 year","Year","76.2",""
"2018","Czechia","Females","Less than 1 year","Year","82.0",""
"2018","Denmark","Total","Less than 1 year","Year","81.0",""
"2018","Denmark","Males","Less than 1 year","Year","79.1",""
"2018","Denmark","Females","Less than 1 year","Year","82.9",""
"2018","Germany (until 1990 former territory of the FRG)","Total","Less than 1 year","Year","81.0",""
"2018","Germany (until 1990 former territory of the FRG)","Males","Less than 1 year","Year","78.6",""
"2018","Germany (until 1990 former territory of the FRG)","Females","Less than 1 year","Year","83.3",""
"2018","Germany including former GDR","Total","Less than 1 year","Year","81.0",""
"2018","Germany including former GDR","Males","Less than 1 year","Year","78.6",""
"2018","Germany including former GDR","Females","Less than 1 year","Year","83.3",""
"2018","Estonia","Total","Less than 1 year","Year","78.5",""
"2018","Estonia","Males","Less than 1 year","Year","74.0",""
"2018","Estonia","Females","Less than 1 year","Year","82.7",""
"2018","Ireland","Total","Less than 1 year","Year","82.2","e"
"2018","Ireland","Males","Less than 1 year","Year","80.4","e"
"2018","Ireland","Females","Less than 1 year","Year","84.1","e"
"2018","Greece","Total","Less than 1 year","Year","81.9",""
"2018","Greece","Males","Less than 1 year","Year","79.3",""
"2018","Greece","Females","Less than 1 year","Year","84.4",""
"2018","Spain","Total","Less than 1 year","Year","83.5",""
"2018","Spain","Males","Less than 1 year","Year","80.7",""
"2018","Spain","Females","Less than 1 year","Year","86.3",""
"2018","France","Total","Less than 1 year","Year","82.8","p"
"2018","France","Males","Less than 1 year","Year","79.7","p"
"2018","France","Females","Less than 1 year","Year","85.8","p"
"2018","France (metropolitan)","Total","Less than 1 year","Year",":",""
"2018","France (metropolitan)","Males","Less than 1 year","Year",":",""
"2018","France (metropolitan)","Females","Less than 1 year","Year",":",""
"2018","Croatia","Total","Less than 1 year","Year","78.2",""
"2018","Croatia","Males","Less than 1 year","Year","74.9",""
"2018","Croatia","Females","Less than 1 year","Year","81.5",""
"2018","Italy","Total","Less than 1 year","Year","83.4",""
"2018","Italy","Males","Less than 1 year","Year","81.2",""
"2018","Italy","Females","Less than 1 year","Year","85.6",""
"2018","Cyprus","Total","Less than 1 year","Year","82.9",""
"2018","Cyprus","Males","Less than 1 year","Year","80.9",""
"2018","Cyprus","Females","Less than 1 year","Year","84.8",""
"2018","Latvia","Total","Less than 1 year","Year","75.1",""
"2018","Latvia","Males","Less than 1 year","Year","70.1",""
"2018","Latvia","Females","Less than 1 year","Year","79.7",""
"2018","Lithuania","Total","Less than 1 year","Year","76.0",""
"2018","Lithuania","Males","Less than 1 year","Year","70.9",""
"2018","Lithuania","Females","Less than 1 year","Year","80.7",""
"2018","Luxembourg","Total","Less than 1 year","Year","82.3",""
"2018","Luxembourg","Males","Less than 1 year","Year","80.1",""
"2018","Luxembourg","Females","Less than 1 year","Year","84.6",""
"2018","Hungary","Total","Less than 1 year","Year","76.2",""
"2018","Hungary","Males","Less than 1 year","Year","72.7",""
"2018","Hungary","Females","Less than 1 year","Year","79.6",""
"2018","Malta","Total","Less than 1 year","Year","82.5",""
"2018","Malta","Males","Less than 1 year","Year","80.4",""
"2018","Malta","Females","Less than 1 year","Year","84.6",""
"2018","Netherlands","Total","Less than 1 year","Year","81.9",""
"2018","Netherlands","Males","Less than 1 year","Year","80.3",""
"2018","Netherlands","Females","Less than 1 year","Year","83.4",""
"2018","Austria","Total","Less than 1 year","Year","81.8",""
"2018","Austria","Males","Less than 1 year","Year","79.4",""
"2018","Austria","Females","Less than 1 year","Year","84.1",""
"2018","Poland","Total","Less than 1 year","Year","77.7",""
"2018","Poland","Males","Less than 1 year","Year","73.7",""
"2018","Poland","Females","Less than 1 year","Year","81.7",""
"2018","Portugal","Total","Less than 1 year","Year","81.5",""
"2018","Portugal","Males","Less than 1 year","Year","78.3",""
"2018","Portugal","Females","Less than 1 year","Year","84.5",""
"2018","Romania","Total","Less than 1 year","Year","75.3",""
"2018","Romania","Males","Less than 1 year","Year","71.7",""
"2018","Romania","Females","Less than 1 year","Year","79.2",""
"2018","Slovenia","Total","Less than 1 year","Year","81.5",""
"2018","Slovenia","Males","Less than 1 year","Year","78.5",""
"2018","Slovenia","Females","Less than 1 year","Year","84.4",""
"2018","Slovakia","Total","Less than 1 year","Year","77.4",""
"2018","Slovakia","Males","Less than 1 year","Year","73.9",""
"2018","Slovakia","Females","Less than 1 year","Year","80.8",""
"2018","Finland","Total","Less than 1 year","Year","81.8",""
"2018","Finland","Males","Less than 1 year","Year","79.1",""
"2018","Finland","Females","Less than 1 year","Year","84.5",""
"2018","Sweden","Total","Less than 1 year","Year","82.6",""
"2018","Sweden","Males","Less than 1 year","Year","80.9",""
"2018","Sweden","Females","Less than 1 year","Year","84.3",""
"2018","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Less than 1 year","Year","81.0","ep"
"2018","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Males","Less than 1 year","Year","78.4","ep"
"2018","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Females","Less than 1 year","Year","83.6","ep"
"2018","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Less than 1 year","Year","81.1","ep"
"2018","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Males","Less than 1 year","Year","78.4","ep"
"2018","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Females","Less than 1 year","Year","83.7","ep"
"2018","European Free Trade Association","Total","Less than 1 year","Year","83.4",""
"2018","European Free Trade Association","Males","Less than 1 year","Year","81.6",""
"2018","European Free Trade Association","Females","Less than 1 year","Year","85.2",""
"2018","Iceland","Total","Less than 1 year","Year","82.9",""
"2018","Iceland","Males","Less than 1 year","Year","81.3",""
"2018","Iceland","Females","Less than 1 year","Year","84.5",""
"2018","Liechtenstein","Total","Less than 1 year","Year","83.1",""
"2018","Liechtenstein","Males","Less than 1 year","Year","80.7",""
"2018","Liechtenstein","Females","Less than 1 year","Year","85.5",""
"2018","Norway","Total","Less than 1 year","Year","82.8",""
"2018","Norway","Males","Less than 1 year","Year","81.1",""
"2018","Norway","Females","Less than 1 year","Year","84.5",""
"2018","Switzerland","Total","Less than 1 year","Year","83.8",""
"2018","Switzerland","Males","Less than 1 year","Year","81.9",""
"2018","Switzerland","Females","Less than 1 year","Year","85.7",""
"2018","United Kingdom","Total","Less than 1 year","Year","81.3",""
"2018","United Kingdom","Males","Less than 1 year","Year","79.5",""
"2018","United Kingdom","Females","Less than 1 year","Year","83.1",""
"2018","Montenegro","Total","Less than 1 year","Year","76.9",""
"2018","Montenegro","Males","Less than 1 year","Year","74.5",""
"2018","Montenegro","Females","Less than 1 year","Year","79.3",""
"2018","North Macedonia","Total","Less than 1 year","Year","76.7",""
"2018","North Macedonia","Males","Less than 1 year","Year","74.6",""
"2018","North Macedonia","Females","Less than 1 year","Year","78.8",""
"2018","Albania","Total","Less than 1 year","Year","78.9",""
"2018","Albania","Males","Less than 1 year","Year","77.4",""
"2018","Albania","Females","Less than 1 year","Year","80.5",""
"2018","Serbia","Total","Less than 1 year","Year","75.9",""
"2018","Serbia","Males","Less than 1 year","Year","73.5",""
"2018","Serbia","Females","Less than 1 year","Year","78.4",""
"2018","Turkey","Total","Less than 1 year","Year","78.9",""
"2018","Turkey","Males","Less than 1 year","Year","76.2",""
"2018","Turkey","Females","Less than 1 year","Year","81.6",""
"2018","Belarus","Total","Less than 1 year","Year","74.5",""
"2018","Belarus","Males","Less than 1 year","Year","69.3",""
"2018","Belarus","Females","Less than 1 year","Year","79.5",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Less than 1 year","Year",":",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Less than 1 year","Year",":",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Less than 1 year","Year",":",""
"2018","Moldova","Total","Less than 1 year","Year",":",""
"2018","Moldova","Males","Less than 1 year","Year",":",""
"2018","Moldova","Females","Less than 1 year","Year",":",""
"2018","Russia","Total","Less than 1 year","Year",":",""
"2018","Russia","Males","Less than 1 year","Year",":",""
"2018","Russia","Females","Less than 1 year","Year",":",""
"2018","San Marino","Total","Less than 1 year","Year",":",""
"2018","San Marino","Males","Less than 1 year","Year",":",""
"2018","San Marino","Females","Less than 1 year","Year",":",""
"2018","Ukraine","Total","Less than 1 year","Year","73.2",""
"2018","Ukraine","Males","Less than 1 year","Year","68.1",""
"2018","Ukraine","Females","Less than 1 year","Year","78.0",""
"2018","Armenia","Total","Less than 1 year","Year","76.7",""
"2018","Armenia","Males","Less than 1 year","Year","73.4",""
"2018","Armenia","Females","Less than 1 year","Year","79.7",""
"2018","Azerbaijan","Total","Less than 1 year","Year","76.0",""
"2018","Azerbaijan","Males","Less than 1 year","Year","73.5",""
"2018","Azerbaijan","Females","Less than 1 year","Year","78.3",""
"2018","Georgia","Total","Less than 1 year","Year","74.0",""
"2018","Georgia","Males","Less than 1 year","Year","69.7",""
"2018","Georgia","Females","Less than 1 year","Year","78.2",""
"2019","European Union - 27 countries (from 2020)","Total","Less than 1 year","Year","81.3","bep"
"2019","European Union - 27 countries (from 2020)","Males","Less than 1 year","Year","78.5","bep"
"2019","European Union - 27 countries (from 2020)","Females","Less than 1 year","Year","84.0","bep"
"2019","European Union - 28 countries (2013-2020)","Total","Less than 1 year","Year",":",""
"2019","European Union - 28 countries (2013-2020)","Males","Less than 1 year","Year",":",""
"2019","European Union - 28 countries (2013-2020)","Females","Less than 1 year","Year",":",""
"2019","European Union - 27 countries (2007-2013)","Total","Less than 1 year","Year",":",""
"2019","European Union - 27 countries (2007-2013)","Males","Less than 1 year","Year",":",""
"2019","European Union - 27 countries (2007-2013)","Females","Less than 1 year","Year",":",""
"2019","Euro area - 19 countries  (from 2015)","Total","Less than 1 year","Year","82.4","bep"
"2019","Euro area - 19 countries  (from 2015)","Males","Less than 1 year","Year","79.8","bep"
"2019","Euro area - 19 countries  (from 2015)","Females","Less than 1 year","Year","84.9","bep"
"2019","Euro area - 18 countries (2014)","Total","Less than 1 year","Year","82.4","bep"
"2019","Euro area - 18 countries (2014)","Males","Less than 1 year","Year","79.9","bep"
"2019","Euro area - 18 countries (2014)","Females","Less than 1 year","Year","84.9","bep"
"2019","Belgium","Total","Less than 1 year","Year","82.1",""
"2019","Belgium","Males","Less than 1 year","Year","79.8",""
"2019","Belgium","Females","Less than 1 year","Year","84.3",""
"2019","Bulgaria","Total","Less than 1 year","Year","75.1",""
"2019","Bulgaria","Males","Less than 1 year","Year","71.6",""
"2019","Bulgaria","Females","Less than 1 year","Year","78.8",""
"2019","Czechia","Total","Less than 1 year","Year","79.3",""
"2019","Czechia","Males","Less than 1 year","Year","76.4",""
"2019","Czechia","Females","Less than 1 year","Year","82.2",""
"2019","Denmark","Total","Less than 1 year","Year","81.5",""
"2019","Denmark","Males","Less than 1 year","Year","79.5",""
"2019","Denmark","Females","Less than 1 year","Year","83.5",""
"2019","Germany (until 1990 former territory of the FRG)","Total","Less than 1 year","Year","81.3",""
"2019","Germany (until 1990 former territory of the FRG)","Males","Less than 1 year","Year","79.0",""
"2019","Germany (until 1990 former territory of the FRG)","Females","Less than 1 year","Year","83.7",""
"2019","Germany including former GDR","Total","Less than 1 year","Year","81.3",""
"2019","Germany including former GDR","Males","Less than 1 year","Year","79.0",""
"2019","Germany including former GDR","Females","Less than 1 year","Year","83.7",""
"2019","Estonia","Total","Less than 1 year","Year","79.0",""
"2019","Estonia","Males","Less than 1 year","Year","74.5",""
"2019","Estonia","Females","Less than 1 year","Year","83.0",""
"2019","Ireland","Total","Less than 1 year","Year","82.8","e"
"2019","Ireland","Males","Less than 1 year","Year","80.8","e"
"2019","Ireland","Females","Less than 1 year","Year","84.7","e"
"2019","Greece","Total","Less than 1 year","Year","81.7",""
"2019","Greece","Males","Less than 1 year","Year","79.2",""
"2019","Greece","Females","Less than 1 year","Year","84.2",""
"2019","Spain","Total","Less than 1 year","Year","84.0",""
"2019","Spain","Males","Less than 1 year","Year","81.1",""
"2019","Spain","Females","Less than 1 year","Year","86.7",""
"2019","France","Total","Less than 1 year","Year","83.0","p"
"2019","France","Males","Less than 1 year","Year","79.9","p"
"2019","France","Females","Less than 1 year","Year","85.9","p"
"2019","France (metropolitan)","Total","Less than 1 year","Year",":",""
"2019","France (metropolitan)","Males","Less than 1 year","Year",":",""
"2019","France (metropolitan)","Females","Less than 1 year","Year",":",""
"2019","Croatia","Total","Less than 1 year","Year","78.6",""
"2019","Croatia","Males","Less than 1 year","Year","75.5",""
"2019","Croatia","Females","Less than 1 year","Year","81.6",""
"2019","Italy","Total","Less than 1 year","Year","83.6","b"
"2019","Italy","Males","Less than 1 year","Year","81.4","b"
"2019","Italy","Females","Less than 1 year","Year","85.7","b"
"2019","Cyprus","Total","Less than 1 year","Year","82.3",""
"2019","Cyprus","Males","Less than 1 year","Year","80.3",""
"2019","Cyprus","Females","Less than 1 year","Year","84.4",""
"2019","Latvia","Total","Less than 1 year","Year","75.7",""
"2019","Latvia","Males","Less than 1 year","Year","70.9",""
"2019","Latvia","Females","Less than 1 year","Year","80.1",""
"2019","Lithuania","Total","Less than 1 year","Year","76.5",""
"2019","Lithuania","Males","Less than 1 year","Year","71.6",""
"2019","Lithuania","Females","Less than 1 year","Year","81.2",""
"2019","Luxembourg","Total","Less than 1 year","Year","82.7",""
"2019","Luxembourg","Males","Less than 1 year","Year","80.2",""
"2019","Luxembourg","Females","Less than 1 year","Year","85.2",""
"2019","Hungary","Total","Less than 1 year","Year","76.5",""
"2019","Hungary","Males","Less than 1 year","Year","73.1",""
"2019","Hungary","Females","Less than 1 year","Year","79.7",""
"2019","Malta","Total","Less than 1 year","Year","82.9",""
"2019","Malta","Males","Less than 1 year","Year","81.2",""
"2019","Malta","Females","Less than 1 year","Year","84.6",""
"2019","Netherlands","Total","Less than 1 year","Year","82.2",""
"2019","Netherlands","Males","Less than 1 year","Year","80.6",""
"2019","Netherlands","Females","Less than 1 year","Year","83.7",""
"2019","Austria","Total","Less than 1 year","Year","82.0",""
"2019","Austria","Males","Less than 1 year","Year","79.7",""
"2019","Austria","Females","Less than 1 year","Year","84.2",""
"2019","Poland","Total","Less than 1 year","Year","78.0",""
"2019","Poland","Males","Less than 1 year","Year","74.1",""
"2019","Poland","Females","Less than 1 year","Year","81.9",""
"2019","Portugal","Total","Less than 1 year","Year","81.9",""
"2019","Portugal","Males","Less than 1 year","Year","78.7",""
"2019","Portugal","Females","Less than 1 year","Year","84.8",""
"2019","Romania","Total","Less than 1 year","Year","75.6","e"
"2019","Romania","Males","Less than 1 year","Year","71.9","e"
"2019","Romania","Females","Less than 1 year","Year","79.5","e"
"2019","Slovenia","Total","Less than 1 year","Year","81.6",""
"2019","Slovenia","Males","Less than 1 year","Year","78.7",""
"2019","Slovenia","Females","Less than 1 year","Year","84.5",""
"2019","Slovakia","Total","Less than 1 year","Year","77.8",""
"2019","Slovakia","Males","Less than 1 year","Year","74.3",""
"2019","Slovakia","Females","Less than 1 year","Year","81.2",""
"2019","Finland","Total","Less than 1 year","Year","82.1",""
"2019","Finland","Males","Less than 1 year","Year","79.3",""
"2019","Finland","Females","Less than 1 year","Year","84.8",""
"2019","Sweden","Total","Less than 1 year","Year","83.2",""
"2019","Sweden","Males","Less than 1 year","Year","81.5",""
"2019","Sweden","Females","Less than 1 year","Year","84.8",""
"2019","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Less than 1 year","Year",":",""
"2019","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Males","Less than 1 year","Year",":",""
"2019","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Females","Less than 1 year","Year",":",""
"2019","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Less than 1 year","Year",":",""
"2019","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Males","Less than 1 year","Year",":",""
"2019","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Females","Less than 1 year","Year",":",""
"2019","European Free Trade Association","Total","Less than 1 year","Year","83.7",""
"2019","European Free Trade Association","Males","Less than 1 year","Year","81.8",""
"2019","European Free Trade Association","Females","Less than 1 year","Year","85.4",""
"2019","Iceland","Total","Less than 1 year","Year","83.2",""
"2019","Iceland","Males","Less than 1 year","Year","81.7",""
"2019","Iceland","Females","Less than 1 year","Year","84.7",""
"2019","Liechtenstein","Total","Less than 1 year","Year","84.3",""
"2019","Liechtenstein","Males","Less than 1 year","Year","82.6",""
"2019","Liechtenstein","Females","Less than 1 year","Year","85.8",""
"2019","Norway","Total","Less than 1 year","Year","83.0",""
"2019","Norway","Males","Less than 1 year","Year","81.3",""
"2019","Norway","Females","Less than 1 year","Year","84.7",""
"2019","Switzerland","Total","Less than 1 year","Year","84.0",""
"2019","Switzerland","Males","Less than 1 year","Year","82.1",""
"2019","Switzerland","Females","Less than 1 year","Year","85.8",""
"2019","United Kingdom","Total","Less than 1 year","Year",":",""
"2019","United Kingdom","Males","Less than 1 year","Year",":",""
"2019","United Kingdom","Females","Less than 1 year","Year",":",""
"2019","Montenegro","Total","Less than 1 year","Year","76.7",""
"2019","Montenegro","Males","Less than 1 year","Year","74.0",""
"2019","Montenegro","Females","Less than 1 year","Year","79.5",""
"2019","North Macedonia","Total","Less than 1 year","Year","76.6",""
"2019","North Macedonia","Males","Less than 1 year","Year","74.7",""
"2019","North Macedonia","Females","Less than 1 year","Year","78.6",""
"2019","Albania","Total","Less than 1 year","Year","79.1",""
"2019","Albania","Males","Less than 1 year","Year","77.6",""
"2019","Albania","Females","Less than 1 year","Year","80.7",""
